2020-07-31 21:23:54,955 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 21:23:54 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:25:25,161 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 29531 mb of usable space. - resetting to maximum available disk space: 29531 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:25:25,162 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 29531 mb of usable space. - resetting to maximum available disk space: 29531 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:25:25,992 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 22:25:26,157 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:25:26,158 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:25:26,227 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 22:25:26,534 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 22:25:26,584 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 22:26:18,632 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 22:26:18 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:26:20,585 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:26:20,690 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-07-31 22:26:20,840 | INFO  | Recovering from the journal @1:3596 | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-07-31 22:26:20,843 | INFO  | Recovery replayed 5 operations from the journal in 0.142 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-07-31 22:26:20,867 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 22:26:20,883 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2020-07-31 22:26:20,997 | INFO  | Recovering from the scheduled job journal @1:100 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:26:21,000 | INFO  | Recovery replayed 1 operations from the journal in 0.002 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:26:21,003 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:26:21,100 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f9cd134ba0fe-41401-1596234380890-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:26:21,202 | INFO  | Listening for connections at: tcp://f9cd134ba0fe:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:26:21,205 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:26:21,212 | INFO  | Listening for connections at: amqp://f9cd134ba0fe:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:26:21,214 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:26:21,220 | INFO  | Listening for connections at: stomp://f9cd134ba0fe:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:26:21,222 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:26:21,230 | INFO  | Listening for connections at: mqtt://f9cd134ba0fe:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:26:21,232 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:26:21,460 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 22:26:21,551 | INFO  | Listening for connections at ws://f9cd134ba0fe:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 22:26:21,552 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:26:21,554 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f9cd134ba0fe-41401-1596234380890-1:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:26:21,556 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:26:21,559 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 29231 mb of usable space. - resetting to maximum available disk space: 29231 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:26:21,561 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 29231 mb of usable space. - resetting to maximum available disk space: 29231 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:26:22,554 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 22:26:22,754 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:26:22,755 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:26:22,844 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 22:26:23,195 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 22:26:23,254 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 22:26:49,695 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp2044282225-45
2020-07-31 22:30:16,298 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 22:30:16 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:30:17,978 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:30:18,077 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-07-31 22:30:18,226 | INFO  | Recovering from the journal @1:4666 | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-07-31 22:30:18,231 | INFO  | Recovery replayed 29 operations from the journal in 0.139 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-07-31 22:30:18,253 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 22:30:18,266 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2020-07-31 22:30:18,380 | INFO  | Recovering from the scheduled job journal @1:172 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:30:18,382 | INFO  | Recovery replayed 1 operations from the journal in 0.002 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:30:18,385 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:30:18,478 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f9cd134ba0fe-44937-1596234618273-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:30:18,663 | INFO  | Listening for connections at: tcp://f9cd134ba0fe:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:30:18,665 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:30:18,671 | INFO  | Listening for connections at: amqp://f9cd134ba0fe:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:30:18,673 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:30:18,680 | INFO  | Listening for connections at: stomp://f9cd134ba0fe:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:30:18,682 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:30:18,689 | INFO  | Listening for connections at: mqtt://f9cd134ba0fe:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:30:18,691 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:30:18,978 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4f5991f6{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 22:30:19,069 | INFO  | Listening for connections at ws://f9cd134ba0fe:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 22:30:19,071 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:30:19,074 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f9cd134ba0fe-44937-1596234618273-1:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:30:19,076 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:30:19,079 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 29225 mb of usable space. - resetting to maximum available disk space: 29225 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:30:19,081 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 29225 mb of usable space. - resetting to maximum available disk space: 29225 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:30:19,910 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 22:30:20,130 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:30:20,132 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:30:20,219 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 22:30:20,614 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 22:30:20,719 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 22:48:12,191 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 22:48:12 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:48:13,848 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:48:14,232 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 22:48:14,462 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:48:14,663 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:c8c135bfdf52-39513-1596235694493-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:48:14,716 | INFO  | Listening for connections at: tcp://c8c135bfdf52:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:48:14,718 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:48:14,725 | INFO  | Listening for connections at: amqp://c8c135bfdf52:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:48:14,727 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:48:14,732 | INFO  | Listening for connections at: stomp://c8c135bfdf52:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:48:14,734 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:48:14,740 | INFO  | Listening for connections at: mqtt://c8c135bfdf52:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:48:14,742 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:48:15,029 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 22:48:15,128 | INFO  | Listening for connections at ws://c8c135bfdf52:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 22:48:15,129 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:48:15,131 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:c8c135bfdf52-39513-1596235694493-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:48:15,135 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:48:15,137 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 28903 mb of usable space. - resetting to maximum available disk space: 28903 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:48:15,139 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 28903 mb of usable space. - resetting to maximum available disk space: 28903 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:48:16,112 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 22:48:16,473 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:48:16,474 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:48:16,556 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 22:48:16,942 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 22:48:17,039 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 22:51:08,855 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 22:51:08 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:51:10,599 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:51:10,922 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 22:51:11,115 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:51:11,310 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:a335b176667f-40405-1596235871144-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:51:11,363 | INFO  | Listening for connections at: tcp://a335b176667f:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:51:11,366 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:51:11,372 | INFO  | Listening for connections at: amqp://a335b176667f:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:51:11,376 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:51:11,381 | INFO  | Listening for connections at: stomp://a335b176667f:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:51:11,383 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:51:11,389 | INFO  | Listening for connections at: mqtt://a335b176667f:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:51:11,391 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:51:11,712 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 22:51:11,855 | INFO  | Listening for connections at ws://a335b176667f:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 22:51:11,856 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:51:11,859 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:a335b176667f-40405-1596235871144-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:51:11,863 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:51:11,865 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 28602 mb of usable space. - resetting to maximum available disk space: 28602 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:51:11,867 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 28602 mb of usable space. - resetting to maximum available disk space: 28602 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:51:12,780 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 22:51:13,135 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:51:13,136 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:51:13,214 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 22:51:13,566 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 22:51:13,663 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
